year,S_12_5,delta_T,P_6_8,SDI,station_id
1986,8.700000000000001,6.755434782608695,102.69999999999999,0.566178756692954,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1987,8.8,6.657608695652175,84.60000000000001,0.6835871849289183,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1988,13.7,4.2228260869565215,215.5,0.26708834856571995,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1989,2.2,7.409782608695653,67.6,0.23726775614267004,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1990,7.699999999999999,7.0423913043478255,143.8,0.3742199998793416,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1991,6.0,5.39782608695652,113.59999999999998,0.28234957729037724,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1992,18.8,6.6510869565217385,172.2,0.72150435050618,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1993,13.4,6.182608695652175,164.5,0.5002679328335905,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1994,14.400000000000002,7.28695652173913,87.5,1.184266931893442,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1995,6.300000000000001,5.098913043478261,139.1,0.22911531695705553,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1996,6.6000000000000005,5.933695652173914,236.4,0.16489068912885435,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1997,7.1,7.277173913043477,87.9,0.5805048656124279,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1998,32.5,8.696739130434782,136.9,2.048068343083442,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
1999,14.8,7.299999999999999,167.2,0.6419291778776638,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2000,10.0,6.820652173913044,142.29999999999998,0.4756210763006265,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2001,6.9,7.0652173913043494,72.6,0.6614189939832897,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2002,3.3000000000000003,7.659782608695653,108.0,0.23167813583900382,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2003,33.4,6.767391304347825,133.4,1.6804623050729264,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2004,0.6,7.3858695652173925,169.8,0.025929711285650386,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2005,7.9,6.617391304347825,89.9,0.5744441857200486,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2006,7.1000000000000005,6.8826086956521735,120.0,0.4035048327720648,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2007,21.4,6.943478260869566,65.80000000000001,2.2209110707534907,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2008,13.100000000000001,7.988043478260869,149.7,0.6938977551510122,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2009,8.9,8.143478260869566,81.49999999999999,0.8773900679125617,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2010,16.6,4.378260869565218,95.5,0.7523316789783118,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
2011,9.7,5.345652173913043,63.80000000000001,0.798901310226977,综合5要素_站点_53276_1980_2019_withptype_filled_withptype
